# data file from generate.cpp
wavelengths,spectrum
2930.3999999992,0.9229964565
2930.5999999992,0.9210489781
2930.7999999992,0.9190969175
2930.9999999992,0.9171421024
2931.1999999992,0.9151853802
2931.3999999992,0.9132266297
2931.5999999992,0.9112647950
2931.7999999992,0.9092979466
2931.9999999992,0.9073233647
2932.1999999992,0.9053376472
2932.3999999992,0.9033368407
2932.5999999992,0.9013165902
2932.7999999992,0.8992723089
2932.9999999992,0.8971993619
2933.1999999992,0.8950932620
2933.3999999992,0.8929498738
2933.5999999992,0.8907656208
2933.7999999992,0.8885376917
2933.9999999992,0.8862642415
2934.1999999992,0.8839445811
2934.3999999992,0.8815793517
2934.5999999992,0.8791706796
2934.7999999992,0.8767223050
2934.9999999992,0.8742396835
2935.1999999992,0.8717300541
2935.3999999992,0.8692024728
2935.5999999992,0.8666678088
2935.7999999992,0.8641387022
2935.9999999992,0.8616294822
2936.1999999992,0.8591560475
2936.3999999992,0.8567357094
2936.5999999992,0.8543869998
2936.7999999992,0.8521294482
2936.9999999992,0.8499833307
2937.1999999992,0.8479693965
2937.3999999992,0.8461085757
2937.5999999992,0.8444216767
2937.7999999992,0.8429290758
2937.9999999992,0.8416504079
2938.1999999992,0.8406042631
2938.3999999992,0.8398078953
2938.5999999992,0.8392769483
2938.7999999992,0.8390252053
2938.9999999992,0.8390643657
2939.1999999992,0.8394038530
2939.3999999992,0.8400506591
2939.5999999992,0.8410092242
2939.7999999992,0.8422813569
2939.9999999992,0.8438661942
2940.1999999992,0.8457602017
2940.3999999992,0.8479572124
2940.5999999992,0.8504485041
2940.7999999992,0.8532229128
2940.9999999992,0.8562669777
2941.1999999992,0.8595651179
2941.3999999992,0.8630998329
2941.5999999992,0.8668519264
2941.7999999992,0.8708007469
2941.9999999992,0.8749244418
2942.1999999992,0.8792002191
2942.3999999992,0.8836046139
2942.5999999992,0.8881137540
2942.7999999992,0.8927036211
2942.9999999992,0.8973503028
2943.1999999992,0.9020302338
2943.3999999992,0.9067204200
2943.5999999992,0.9113986462
2943.7999999992,0.9160436623
2943.9999999992,0.9206353479
2944.1999999992,0.9251548529
2944.3999999992,0.9295847141
2944.5999999992,0.9339089467
2944.7999999992,0.9381131115
2944.9999999992,0.9421843574
2945.1999999992,0.9461114409
2945.3999999992,0.9498847234
2945.5999999992,0.9534961481
2945.7999999992,0.9569391983
2945.9999999992,0.9602088383
2946.1999999992,0.9633014406
2946.3999999992,0.9662147003
2946.5999999992,0.9689475396
2946.7999999992,0.9715000047
2946.9999999992,0.9738731573
2947.1999999992,0.9760689629
2947.3999999992,0.9780901781
2947.5999999992,0.9799402387
2947.7999999992,0.9816231502
2947.9999999992,0.9831433833
2948.1999999992,0.9845057742
2948.3999999992,0.9857154321
2948.5999999992,0.9867776547
2948.7999999992,0.9876978517
2948.9999999992,0.9884814778
2949.1999999992,0.9891339752
2949.3999999992,0.9896607249
2949.5999999992,0.9900670084
2949.7999999992,0.9903579779
2949.9999999992,0.9905386359
2950.1999999992,0.9906138226
2950.3999999992,0.9905882119
2950.5999999992,0.9904663130
2950.7999999992,0.9902524799
2950.9999999992,0.9899509246
2951.1999999992,0.9895657358
2951.3999999992,0.9891009004
2951.5999999992,0.9885603277
2951.7999999992,0.9879478755
2951.9999999992,0.9872673760
2952.1999999992,0.9865226618
2952.3999999992,0.9857175917
2952.5999999992,0.9848560727
2952.7999999992,0.9839420812
2952.9999999992,0.9829796803
2953.1999999992,0.9819730331
2953.3999999992,0.9809264124
2953.5999999992,0.9798442057
2953.7999999992,0.9787309156
2953.9999999992,0.9775911556
2954.1999999992,0.9764296408
2954.3999999992,0.9752511742
2954.5999999992,0.9740606290
2954.7999999992,0.9728629260
2954.9999999992,0.9716630082
2955.1999999992,0.9704658114
2955.3999999992,0.9692762332
2955.5999999992,0.9680990989
2955.7999999992,0.9669391267
2955.9999999992,0.9658008919
2956.1999999992,0.9646887911
2956.3999999992,0.9636070070
2956.5999999992,0.9625594743
2956.7999999992,0.9615498472
2956.9999999992,0.9605814696
2957.1999999992,0.9596573473
2957.3999999992,0.9587801237
2957.5999999992,0.9579520586
2957.7999999992,0.9571750101
2957.9999999992,0.9564504203
2958.1999999992,0.9557793044
2958.3999999992,0.9551622424
2958.5999999992,0.9545993745
2958.7999999992,0.9540903988
2958.9999999992,0.9536345716
2959.1999999992,0.9532307093
2959.3999999992,0.9528771924
2959.5999999992,0.9525719700
2959.7999999992,0.9523125659
2959.9999999992,0.9520960846
2960.1999999992,0.9519192182
2960.3999999992,0.9517782526
2960.5999999992,0.9516690743
2960.7999999992,0.9515871778
2960.9999999992,0.9515276723
2961.1999999992,0.9514852894
2961.3999999992,0.9514543924
2961.5999999992,0.9514289858
2961.7999999992,0.9514027281
2961.9999999992,0.9513689463
2962.1999999992,0.9513206545
2962.3999999992,0.9512505759
2962.5999999992,0.9511511699
2962.7999999992,0.9510146650
2962.9999999992,0.9508330964
2963.1999999992,0.9505983514
2963.3999999992,0.9503022211
2963.5999999992,0.9499364585
2963.7999999992,0.9494928441
2963.9999999992,0.9489632588
2964.1999999992,0.9483397618
2964.3999999992,0.9476146755
2964.5999999992,0.9467806748
2964.7999999992,0.9458308805
2964.9999999992,0.9447589546
2965.1999999992,0.9435591981
2965.3999999992,0.9422266472
2965.5999999992,0.9407571677
2965.7999999992,0.9391475461
2965.9999999992,0.9373955735
2966.1999999992,0.9355001230
2966.3999999992,0.9334612169
2966.5999999992,0.9312800824
2966.7999999992,0.9289591949
2966.9999999992,0.9265023061
2967.1999999992,0.9239144567
2967.3999999992,0.9212019727
2967.5999999992,0.9183724444
2967.7999999992,0.9154346871
2967.9999999992,0.9123986855
2968.1999999992,0.9092755205
2968.3999999992,0.9060772801
2968.5999999992,0.9028169553
2968.7999999992,0.8995083232
2968.9999999992,0.8961658187
2969.1999999992,0.8928043976
2969.3999999992,0.8894393926
2969.5999999992,0.8860863670
2969.7999999992,0.8827609661
2969.9999999992,0.8794787718
2970.1999999992,0.8762551609
2970.3999999992,0.8731051721
2970.5999999992,0.8700433811
2970.7999999992,0.8670837889
2970.9999999992,0.8642397230
2971.1999999992,0.8615237531
2971.3999999992,0.8589476223
2971.5999999992,0.8565221940
2971.7999999992,0.8542574139
2971.9999999992,0.8521622855
2972.1999999992,0.8502448598
2972.3999999992,0.8485122350
2972.5999999992,0.8469705651
2972.7999999992,0.8456250752
2972.9999999992,0.8444800806
2973.1999999992,0.8435390057
2973.3999999992,0.8428044027
2973.5999999992,0.8422779646
2973.7999999992,0.8419605323
2973.9999999992,0.8418520929
2974.1999999992,0.8419517677
2974.3999999992,0.8422577891
2974.5999999992,0.8427674664
2974.7999999992,0.8434771391
2974.9999999992,0.8443821200
2975.1999999992,0.8454766286
2975.3999999992,0.8467537157
2975.5999999992,0.8482051836
2975.7999999992,0.8498215015
2975.9999999992,0.8515917213
2976.1999999992,0.8535033966
2976.3999999992,0.8555425066
2976.5999999992,0.8576933897
2976.7999999992,0.8599386904
2976.9999999992,0.8622593209
2977.1999999992,0.8646344422
2977.3999999992,0.8670414670
2977.5999999992,0.8694560859
2977.7999999992,0.8718523209
2977.9999999992,0.8742026070
2978.1999999992,0.8764779029
2978.3999999992,0.8786478328
2978.5999999992,0.8806808601
2978.7999999992,0.8825444916
2978.9999999992,0.8842055136
2979.1999999992,0.8856302579
2979.3999999992,0.8867848970
2979.5999999992,0.8876357663
2979.7999999992,0.8881497108
2979.9999999992,0.8882944534
2980.1999999992,0.8880389809
2980.3999999992,0.8873539439
2980.5999999992,0.8862120648
2980.7999999992,0.8845885502
2980.9999999992,0.8824614994
2981.1999999992,0.8798123052
2981.3999999992,0.8766260379
2981.5999999992,0.8728918066
2981.7999999992,0.8686030911
2981.9999999992,0.8637580354
2982.1999999992,0.8583596977
2982.3999999992,0.8524162489
2982.5999999992,0.8459411137
2982.7999999992,0.8389530497
2982.9999999992,0.8314761592
2983.1999999992,0.8235398298
2983.3999999992,0.8151786045
2983.5999999992,0.8064319772
2983.7999999992,0.7973441173
2983.9999999992,0.7879635247
2984.1999999992,0.7783426200
2984.3999999992,0.7685372751
2984.5999999992,0.7586062918
2984.7999999992,0.7486108367
2984.9999999992,0.7386138423
2985.1999999992,0.7286793835
2985.3999999992,0.7188720421
2985.5999999992,0.7092562688
2985.7999999992,0.6998957539
2985.9999999992,0.6908528178
2986.1999999992,0.6821878297
2986.3999999992,0.6739586640
2986.5999999992,0.6662202014
2986.7999999992,0.6590238788
2986.9999999992,0.6524172951
2987.1999999992,0.6464438725
2987.3999999992,0.6411425755
2987.5999999992,0.6365476864
2987.7999999992,0.6326886364
2987.9999999992,0.6295898875
2988.1999999992,0.6272708624
2988.3999999992,0.6257459182
2988.5999999992,0.6250243581
2988.7999999992,0.6251104773
2988.9999999992,0.6260036385
2989.1999999992,0.6276983730
2989.3999999992,0.6301845046
2989.5999999992,0.6334472929
2989.7999999992,0.6374675964
2989.9999999992,0.6422220524
2990.1999999992,0.6476832755
2990.3999999992,0.6538200743
2990.5999999992,0.6605976875
2990.7999999992,0.6679780415
2990.9999999992,0.6759200286
2991.1999999992,0.6843798093
2991.3999999992,0.6933111374
2991.5999999992,0.7026657086
2991.7999999992,0.7123935306
2991.9999999992,0.7224433146
2992.1999999992,0.7327628833
2992.3999999992,0.7432995936
2992.5999999992,0.7540007677
2992.7999999992,0.7648141280
2992.9999999992,0.7756882303
2993.1999999992,0.7865728870
2993.3999999992,0.7974195762
2993.5999999992,0.8081818276
2993.7999999992,0.8188155805
2993.9999999992,0.8292795075
2994.1999999992,0.8395352980
2994.3999999992,0.8495478986
2994.5999999991,0.8592857056
2994.7999999991,0.8687207082
2994.9999999991,0.8778285810
2995.1999999991,0.8865887262
2995.3999999991,0.8949842656
2995.5999999991,0.9030019858
2995.7999999991,0.9106322398
2995.9999999991,0.9178688076
2996.1999999991,0.9247087215
2996.3999999991,0.9311520617
2996.5999999991,0.9372017257
2996.7999999991,0.9428631797
2996.9999999991,0.9481441950
2997.1999999991,0.9530545769
2997.3999999991,0.9576058899
2997.5999999991,0.9618111850
2997.7999999991,0.9656847322
2997.9999999991,0.9692417636
2998.1999999991,0.9724982285
2998.3999999991,0.9754705648
2998.5999999991,0.9781754876
2998.7999999991,0.9806297967
2998.9999999991,0.9828502048
2999.1999999991,0.9848531852
2999.3999999991,0.9866548406
2999.5999999991,0.9882707917
2999.7999999991,0.9897160855
